,id,size_bytes,currency,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic
9053,1122211704,468603904,USD,5.99,5,2,4,4.5,1.3,9+,Games,25,5,1,1
9054,1122212503,984101888,USD,6.99,87,87,4.5,4.5,1.0.0,9+,Games,37,5,5,1
9056,1122366064,13968384,USD,0,0,0,0,0,1.0.2,4+,Photo & Video,37,0,2,1
9057,1122367296,1239953408,USD,0,0,0,0,0,1.0.0,12+,Games,40,0,1,0
9059,1122439453,238359552,USD,0,365,365,4.5,4.5,1,4+,Games,38,5,1,1
9061,1122444037,129589248,USD,0,24878,712,4.5,4.5,1.3.5,4+,Games,37,5,12,1
9062,1122488716,35957760,USD,0,5134,186,4.5,4.5,1.4.1,9+,Games,37,5,11,1
9063,1122498143,212279296,USD,0,191,191,4.5,4.5,1,4+,Games,40,5,1,1
9065,1122584613,44748800,USD,0,0,0,0,0,2.0.1,4+,Games,37,4,1,1
9066,1122621497,12728320,USD,0,89,0,3.5,0,1.5.2,4+,Sports,37,5,1,1
9068,1122649984,76442624,USD,0,15060,97,4.5,4,3.3.1,9+,Photo & Video,37,0,2,1
9069,1122682633,59053056,USD,0,154,33,4.5,4.5,1.2.0,4+,Games,38,5,1,1
9074,1122904897,81028096,USD,0.99,108,108,4.5,4.5,1,12+,Entertainment,37,0,1,1
9076,1122909751,332139520,USD,0,253,43,4.5,4.5,1.11,4+,Games,37,5,17,1
9079,1123042939,134029312,USD,0,430,16,4.5,4.5,1.6.0,4+,Games,38,5,11,1
9080,1123078102,61116416,USD,0,428,3,2,4.5,2.3,4+,Sports,37,5,1,1
9082,1123109531,66196480,USD,0,146,24,4.5,5,1.1.0,9+,Games,40,3,11,1
9083,1123132173,363020288,USD,0,6551,437,4.5,4.5,1.1.2,12+,Games,38,5,1,1
9086,1123300756,70156288,USD,0.99,9,2,4,2.5,4,4+,Games,40,3,1,1
9090,1123371085,39796736,USD,0,98,65,4.5,4.5,1.0.1,4+,Games,38,5,1,1
9095,1123414741,0,0,0,0,0,1.0.4,12+,Book,37,0,1,1,,
9097,1123417039,69208064,USD,0,0,0,0,0,1.2.2,4+,Games,37,0,1,1
9099,1123428617,39054336,USD,0,25,0,4,0,1.2.1,9+,Games,37,0,1,1
9102,1123434406,24354816,USD,0,3219,2342,4.5,5,1.4.1,4+,Games,37,3,2,1
9105,1123455917,63180800,USD,0,339,138,4,4,1.1.1,4+,Games,38,5,1,1
9107,1123493208,0,0,0,0,0,1.1,4+,Games,40,5,1,1,,
9108,1123499004,0.99,0,0,0,0,2.0.0,17+,Social Networking,38,0,1,1,,
9109,1123499290,103812096,USD,0,0,0,0,0,1.4,4+,Games,40,4,1,1
9110,1123510087,102046720,USD,0.99,3,3,4.5,4.5,1.1,4+,Games,38,5,1,1
9113,1123539597,93643776,USD,0,285,3,4.5,5,2.2.2,12+,Games,37,5,1,1
9118,1123579511,197048320,USD,0,164,1,4.5,5,1.5.0,4+,Games,38,5,30,1
9120,1123605369,44227584,USD,0,255,132,3,3.5,1.0.1,9+,Games,37,4,1,1
9121,1123626556,2057722880,USD,0,25,3,4.5,5,3.0.5,4+,Games,38,5,1,1
9122,1123631069,146797568,USD,0,539,53,4.5,4.5,1.2.118,12+,Games,40,5,1,1
9123,1123639492,60285952,USD,2.99,0,0,0,0,1.3.10,4+,Games,38,5,1,1
9124,1123652342,331335680,USD,3.99,477,315,5,5,1.0.1,4+,Games,38,5,11,1
9125,1123667089,410715136,USD,0,49,0,2.5,0,1.5.1,4+,Education,37,5,7,1
9126,1123697672,125918208,USD,0,298,72,4.5,4,1.0.2,4+,Games,40,5,1,1
9127,1123707853,383986688,USD,0,79,7,4,5,1.7,4+,Education,37,5,33,1
9128,1123795045,157871104,USD,0,541,22,4.5,3,1.5.8,12+,Games,37,4,1,1
9133,1123897951,409825280,USD,0,383,6,4.5,4,3,4+,Entertainment,38,0,1,1
9137,1123920179,75174912,USD,0,234,4,4,5,1.3.1,4+,Games,38,5,1,1
9144,1123959760,94867456,USD,0,506,4,4.5,4.5,1.6,4+,Games,38,5,16,1
9145,1123991807,282289152,USD,9.99,68,8,2.5,1.5,1.8.5,12+,Games,37,4,1,1
9147,1124034555,12244992,USD,0,53,36,4,4,1.1,17+,Entertainment,37,4,1,1
9149,1124073720,61278208,USD,0,109,34,4.5,4.5,1.0.1,4+,Games,40,5,1,1
9150,1124123246,33778688,USD,4.99,37,15,4.5,5,4.1.10,4+,Education,37,4,3,1
9151,1124139149,98643968,USD,0,45,45,4,4,1,4+,Games,43,5,2,1
9152,1124143528,1145312256,USD,6.99,127,65,4.5,4.5,1.0.2,9+,Games,37,5,5,1
9154,1124221308,771726336,USD,6.99,57,57,4.5,4.5,1.0.0,9+,Games,37,5,5,1
9156,1124265106,248950784,USD,0,85,4,5,5,2.01,9+,Games,37,4,1,1
9157,1124324199,29727744,USD,0,210,21,4.5,4,1.1.1,4+,Games,37,5,1,1
9161,1124344384,296504320,USD,2.99,56,56,4,4,1,4+,Entertainment,38,5,1,1
9162,1124344855,180251648,USD,0.99,24,5,3,3,2,9+,Games,40,3,1,1
9163,1124345691,95670272,USD,0,169,65,4,4,1.1,4+,Games,38,5,11,1
9164,1124382586,109180928,USD,0,0,0,0,0,4.5.3,12+,Utilities,38,4,3,1
9166,1124395796,110787584,USD,0,521,131,4.5,4.5,1.4,12+,Games,37,5,1,1
9169,1124453989,587630592,USD,2.99,49,6,4.5,4,1.14,12+,Games,37,5,1,1
9170,1124467250,68639744,USD,0.99,1,1,5,5,1.2,12+,Games,40,5,2,1
9171,1124476992,152133632,USD,0,59,16,4.5,3.5,1.0.3,12+,Entertainment,37,5,1,1
9172,1124503295,107933696,USD,0,139,139,4,4,1,4+,Games,43,5,1,1
9173,1124567713,146486272,USD,0,135,135,3.5,3.5,1.0.1,9+,Games,40,5,1,1
9174,1124568844,196617216,USD,0,1,1,5,5,1.0.2,4+,Games,37,5,1,1
9178,1124768573,0,0,0,0,0,1.0.1,4+,Games,38,3,1,1,,
9181,1124772645,73978880,USD,0,0,0,0,0,2.2.0,4+,Lifestyle,37,0,1,1
9189,1124836530,25571328,USD,0,9259,136,5,4.5,1.1.2,4+,Games,38,4,2,1
9190,1124845146,29427712,USD,4.99,10,0,4,0,1.1.1,4+,Music,16,3,2,1
9195,1125065976,190457856,USD,0,164,164,4.5,4.5,1,12+,Games,40,5,1,1
9198,1125301530,171485184,USD,0,29,9,1.5,1.5,2.5,4+,Games,37,4,1,1
9201,1125318904,180950016,USD,0,7,1,5,5,1.0.3,4+,Games,40,5,2,1
9202,1125336042,360722432,USD,0,58,1,4.5,1,1.2.4,4+,Games,40,5,1,1
9204,1125378601,357691392,USD,0,81,48,4,4,1.0.1,4+,Games,38,5,1,1
9206,1125469780,181551104,USD,0,99,6,5,5,1.7,12+,Games,40,5,1,1
9207,1125478670,173320192,USD,0,219,88,2,2.5,1.02,12+,Entertainment,40,5,1,1
9208,1125534178,77242368,USD,1.99,39,1,4.5,5,1.2.2,4+,Photo & Video,25,5,8,1
9209,1125608061,286431232,USD,0,1019,50,3,2,1.2.1,9+,Entertainment,37,5,4,1
9213,1125806960,33091584,USD,0,7,7,5,5,1.0.1,4+,Games,40,0,2,1
9214,1125812643,156507136,USD,0,7,5,4.5,4,2.1.0,12+,Games,40,2,1,1
9220,1126032958,36559872,USD,0,0,0,0,0,1.0.1,4+,Games,38,0,1,1
9221,1126055536,32003072,USD,0,42,3,3.5,3,2,17+,Entertainment,37,0,1,1
9222,1126101226,116185088,USD,3.99,338,63,4.5,4.5,1.5.2,4+,Lifestyle,37,5,2,1
9223,1126166674,10221568,USD,1.99,0,0,0,0,1.0.5,12+,Entertainment,37,1,1,1
9224,1126191781,0,0,0,0,0,1.0.0,12+,Games,40,5,1,1,,
9226,1126211341,0,0,0,0,0,1.0.0,9+,Entertainment,37,0,1,1,,
9227,1126212440,131196928,USD,2.99,65,27,4,3.5,2.01,9+,Games,37,5,5,1
9235,1126269043,480581632,USD,0,301,2,4,4.5,1.4,9+,Games,38,5,1,1
9237,1126296052,0,0,0,0,0,1.0.8,4+,Games,40,5,0,1,,
9238,1126380291,51559424,USD,0,1,1,3,3,1.4,4+,Sports,37,1,5,1
9239,1126382960,308592640,USD,0,389,58,4,4.5,1.3,4+,Entertainment,38,5,8,1
9240,1126394027,149266432,USD,0,567,11,4,2.5,1.0.10,12+,Games,37,5,1,1
9241,1126403961,262830080,USD,2.99,42,2,2.5,3,1.1.5,4+,Entertainment,40,5,9,1
9242,1126424472,85477376,USD,0,538,8,4.5,3.5,1.3.2,4+,Games,40,5,1,1
9243,1126517945,332977152,USD,2.99,26,10,4.5,4.5,1.0.3,4+,Education,38,5,58,1
9244,1126531257,192496640,USD,2.99,36,17,5,5,1.0.2,4+,Education,38,5,58,1
9245,1126563858,57303040,USD,0,719,24,4.5,4.5,1.55,12+,Games,40,5,10,1
9246,1126585243,162514944,USD,0,704,132,4.5,4.5,1.1,12+,Games,38,5,1,1
9252,1126714010,99002368,USD,0,1,1,5,5,1.4,4+,Games,37,0,2,1
9253,1126723825,22029312,USD,0,2638,882,4.5,4.5,1.4,4+,Games,37,5,1,1
9255,1126769121,281550848,USD,0,3026,904,4.5,4.5,1.4.0,4+,Games,37,5,1,1
9256,1126835894,181364736,USD,0,2291,116,5,5,1.111,12+,Games,40,5,10,1
9257,1126845799,49390592,USD,4.99,26,6,4.5,4.5,1.1.0,4+,Music,24,5,1,1
9258,1126845803,56054784,USD,2.99,21,3,3,2.5,1.1.0,4+,Music,37,0,1,1
9259,1126932090,31710208,USD,0,90,19,4,4,1.2.0,4+,Games,40,5,12,1
9260,1126935885,464706560,USD,4.99,60,10,4.5,4,1.1.1,12+,Games,38,5,1,1
9261,1127108818,41966592,USD,0,1137,492,4,4,17.0.2,4+,Games,37,0,7,1
9262,1127214864,16157696,USD,0,0,0,0,0,1.0.1,17+,Entertainment,37,0,1,1
9265,1127229619,62238720,USD,0,1077,98,4.5,4.5,2.8,4+,Games,38,5,1,1
9267,1127240851,95218688,USD,0,0,0,0,0,1.2,12+,Games,37,0,2,1
9269,1127261616,80323584,USD,0,0,0,0,0,1.1.0,4+,Games,37,3,43,1
9273,1127440445,235222016,USD,0.99,3,3,2.5,2.5,1,4+,Games,40,5,1,1
9274,1127454806,30906368,USD,1.99,27,8,4.5,4.5,1.1,9+,Games,40,2,16,1
9275,1127492845,96538624,USD,0,105,105,4.5,4.5,1,4+,Games,43,5,2,1
9278,1127634439,0,0,0,0,0,1.0.9,4+,Games,37,5,1,1,,
9286,1127726827,88216576,USD,0,90,12,4.5,4.5,1.2.1,4+,Education,37,5,3,1
9288,1127739608,108262400,USD,0,0,0,0,0,1.1,4+,Games,37,0,1,1
9291,1127910488,131016704,USD,0,678,31,4,4,1.0.32,4+,Photo & Video,25,4,9,1
9292,1127930385,29114368,USD,0,299,78,4.5,5,3.5.0,4+,Productivity,38,5,1,1
9293,1127933116,58624000,USD,0,1648,180,4.5,5,1.1.2,4+,Games,40,5,1,1
9295,1128033152,4485120,USD,0.99,1,1,3,3,1,4+,Music,38,5,1,1
9298,1128070374,64439296,USD,0,378,106,4.5,4.5,1.3,12+,Games,38,3,1,1
9299,1128075013,11674624,USD,0,243,243,4,4,1.0.0,12+,Photo & Video,40,3,1,1
9302,1128233478,1115999232,USD,1.99,99,54,4.5,4.5,1.0.1,12+,Games,25,5,1,1
9303,1128253730,69039104,USD,0,1,1,2,2,1.2.1,4+,Games,37,4,1,1
9308,1128311260,41403392,USD,6.99,247,0,5,0,1.2.2,4+,Health & Fitness,37,5,1,1
9310,1128326130,189608960,USD,4.99,41,20,3.5,2.5,1.02,9+,Games,38,5,4,1
9313,1128377569,37828608,USD,0,73,27,3,3.5,2.6,17+,News,37,0,1,1
9318,1128613074,41567232,USD,0,0,0,0,0,1.0.5,17+,Games,38,4,2,1
9319,1128623591,81666048,USD,0,99,4,2,1,2.1,17+,Health & Fitness,13,0,1,1
9328,1128801236,170190848,USD,0,144,47,4.5,4.5,2,9+,Games,40,4,1,1
9331,1128839212,88672256,USD,0,1505,79,5,5,1.75,4+,Games,40,5,1,1
9332,1128855720,81243136,USD,0,960,4,4.5,4,1.3,9+,Games,40,4,1,1
9334,1128940693,222874624,USD,2.99,47,4,4,4.5,1.1,9+,Games,38,5,1,1
9335,1128981090,106914816,USD,0,1,1,4,4,1,4+,Games,38,5,1,1
9336,1129025215,173031424,USD,0,198,33,3,3,1.0.226816,17+,Games,37,4,1,1
9338,1129050711,121419776,USD,0,1918,57,4.5,4,2.10.1,4+,Games,38,5,2,1
9341,1129107483,24030208,USD,0,0,0,0,0,3.0.0,17+,Shopping,37,0,2,1
9349,1129234419,72438784,USD,0,2118,1182,4.5,4.5,1.11,12+,Games,38,5,16,1
9353,1129404572,1364120576,USD,6.99,58,58,4.5,4.5,1,9+,Games,24,5,4,1
9355,1129553203,18925568,USD,0,500,500,2,2,1,4+,Social Networking,37,0,1,1
9358,1129648611,146436096,USD,0.99,0,0,0,0,1.0.2,4+,Games,40,5,1,1
9360,1129671707,29999104,USD,0,0,0,0,0,1.3.7,12+,Health & Fitness,37,0,2,1
9361,1129690785,140864512,USD,0.99,18,1,5,3,1.1.2,9+,Games,38,0,2,1
9362,1129693551,358992896,USD,0,101,101,4,4,1,4+,Games,38,5,1,1
9365,1129722364,2002585600,USD,14.99,0,0,0,0,1.0.0,12+,Games,40,0,1,0
9367,1129755661,83832832,USD,0,217,217,4,4,1,4+,Games,37,5,1,1
9368,1129778673,242437120,USD,3.99,0,0,0,0,1,4+,Games,40,5,1,1
9371,1129966892,65469440,USD,0,468,1,4.5,5,1.0.833,12+,Games,37,5,1,1
9374,1130186793,226843648,USD,0,130,2,3.5,5,1.4.0,4+,Games,38,5,6,1
9376,1130221994,27525120,USD,0,0,0,0,0,1.0.6,4+,Entertainment,40,0,1,1
9378,1130264634,0,0,0,0,0,1.3,9+,Games,37,0,1,1,,
9380,1130297669,76716032,USD,0,924,20,4.5,4,1.4.9,12+,Games,37,5,1,1
9381,1130374815,339686400,USD,0,64,11,3,3.5,1.6,9+,Entertainment,40,2,1,1
9384,1130398188,43658240,USD,19.99,12,1,4.5,5,1.2.1,4+,Music,24,1,1,1
9386,1130498044,110385152,USD,0,388,3,4,3,1.1.1,4+,Utilities,37,5,13,1
9387,1130542083,3180544,USD,1.99,34,2,3,4.5,12,4+,Travel,37,1,28,1
9388,1130610367,65595392,USD,0,2317,102,5,4.5,1.3,4+,Games,37,0,1,1
9390,1130630397,165691392,USD,0,42,1,4,5,4,12+,Games,40,4,1,1
9391,1130638483,176500736,USD,0,57,1,4.5,3,1.7.4,4+,Games,40,5,1,1
9392,1130638492,68929536,USD,0,105,105,4,4,1.1,4+,Games,38,1,1,1
9394,1130676836,94801920,USD,0,0,0,0,0,1.1.0,4+,Games,40,0,1,1
9397,1130723425,105438208,USD,0,897,142,4.5,4.5,1.4,4+,Games,37,0,1,1
9398,1130770356,92825600,USD,0.99,87,37,4,4.5,4.1.0,4+,Utilities,37,3,1,1
9399,1130829481,52959232,USD,0,17588,17588,4.5,4.5,1,4+,Reference,38,3,2,1
9400,1130830362,127711232,USD,0,0,0,0,0,1.1,4+,Games,37,0,0,1
9401,1130847808,117473280,USD,0,0,0,0,0,1.0.4,4+,Navigation,37,5,1,1
9403,1130852386,165874688,USD,0.99,8,4,5,5,1.0.3,4+,Games,40,5,2,1
9404,1130864757,0,0,0,0,0,1.5,4+,Shopping,37,0,1,1,,
9406,1130901077,2532376576,USD,4.99,343,160,4,4,1.0.6,4+,Games,25,5,1,1
9409,1130988829,52232192,USD,0,0,0,0,0,1.1,4+,Sports,37,5,1,1
9410,1131107453,0,0,0,0,0,7.6.0,4+,Travel,37,5,2,1,,
9412,1131134490,98817024,USD,0,0,0,0,0,1,17+,Games,40,4,1,1
9413,1131135416,0,0,0,0,0,1.0.3,9+,Games,38,0,1,1,,
9419,1131203082,11452416,USD,0.99,17,0,4,0,1.1.0,4+,Food & Drink,40,0,1,1
9420,1131203560,19548160,USD,0,300,29,3.5,3.5,1.0.3,4+,Education,37,3,1,1
9422,1131232060,92187648,USD,2.99,29,29,3.5,3.5,1.0.14,12+,Games,40,5,1,1
9423,1131236409,37910528,USD,0,0,0,0,0,1.1.0,4+,Games,38,0,1,1
9424,1131251130,199166976,USD,2.99,1,1,5,5,1.5.1,4+,Games,40,5,1,1
9425,1131342792,162263040,USD,0,3289,39,3,3,3.158.1,4+,Business,37,5,37,1
9426,1131344092,48784384,USD,0,125,44,4,4,1.9.1,4+,Games,40,5,1,1
9427,1131388981,55676928,USD,3.99,80,34,4,4,1.0.6,4+,Games,43,3,1,1
9428,1131422575,103378944,USD,0,342,78,4.5,5,1.1,4+,Games,38,5,1,1
9434,1131536464,7297024,USD,3.99,1,1,2,2,1,4+,Travel,38,5,1,1
9437,1131590898,114325504,USD,2.99,263,6,4.5,4,2.1.0,4+,Games,37,5,2,1
9440,1131701133,58260480,USD,0.99,207,201,5,5,1.2,9+,Games,40,4,1,1
9441,1131708443,16818176,USD,4.99,123,20,3.5,4,1.2.9,4+,Productivity,37,4,16,1
9445,1131935122,36271104,USD,0,0,0,0,0,1.8,4+,Games,38,5,1,1
9455,1132158938,266678272,USD,0,616,267,4.5,4.5,1.5,4+,Games,38,5,11,1
9457,1132201707,266102784,USD,0,346,152,4,4.5,1.0.4,4+,Games,38,5,11,1
9458,1132213599,57439232,USD,0,115,12,4,4,1.3,4+,Education,38,5,1,1
9459,1132214105,106796032,USD,2.99,21,2,4.5,5,1.1,4+,Education,38,5,1,1
9460,1132217067,86984704,USD,0,2027,160,4,3,1.1,4+,Catalogs,37,4,1,1
9461,1132255154,23758848,USD,2.99,15,2,3,4,1.1.1,17+,Sports,37,5,1,1
9464,1132336222,100835328,USD,0,128,32,4,4,1.1.1,4+,Games,38,5,1,1
9465,1132358193,168288256,USD,0,1474,94,5,4.5,1.111,12+,Games,40,5,10,1
9467,1132440751,0,0,0,0,0,1.1.1,4+,Utilities,37,3,1,0,,
9468,1132443199,0,0,0,0,0,1.0.3,4+,Games,37,5,1,1,,
9469,1132450366,177617920,USD,0,0,0,0,0,1.4.2,12+,Games,38,4,1,1
9470,1132473553,306835456,USD,1.99,62,12,3.5,3.5,1.8,4+,Photo & Video,37,3,1,1
9473,1132509649,52106240,USD,0,21,2,4,4.5,2.0.0,4+,Games,37,4,13,1
9474,1132515131,73325568,USD,5.99,74,74,4.5,4.5,1.0.2,12+,Games,38,5,1,1
9475,1132517788,464015360,USD,4.99,13,3,5,5,1.1,4+,Education,37,5,8,1
9478,1132537738,154840064,USD,0,4618,303,4.5,4,1.1.3,12+,Games,40,5,14,1
9479,1132539563,87257088,USD,1.99,271,51,4,4.5,1.4,4+,Games,37,5,7,1
9480,1132542642,95812608,USD,1.99,15,9,2.5,3,1.2,4+,Education,40,5,11,1
9482,1132630378,295772160,USD,2.99,139,2,3.5,5,2.2,4+,Education,38,5,14,1
9484,1132662330,86775808,USD,0,452,452,4,4,1,4+,Entertainment,37,5,1,1
9485,1132715891,86874112,USD,0,4693,4693,4,4,1,12+,Reference,37,4,1,1
9486,1132754743,121892864,USD,0,94,17,4.5,4.5,1.35,4+,Games,37,5,1,1
9487,1132762804,57117696,USD,0,173,5,4,4,2.2.4,12+,News,37,0,1,1
9488,1132774393,47337472,USD,0.99,0,0,0,0,1,4+,Photo & Video,37,0,31,1
9490,1132817034,8382464,USD,0,42,0,1.5,0,1.5.2,4+,Utilities,38,0,1,1
9492,1132842255,372767744,USD,0.99,6,0,2.5,0,1.2.3 Build 19,4+,Games,40,5,1,1
9494,1132915398,259855360,USD,2.99,43,43,3.5,3.5,1,4+,Games,37,5,1,1
9501,1132992868,99457024,USD,1.99,795,781,4.5,4.5,1.2,4+,Health & Fitness,37,5,2,1
9504,1133031538,33778688,USD,0,6493,75,5,4.5,1.8,4+,Entertainment,40,2,1,1
9511,1133064144,147982336,USD,0,776,40,4.5,4.5,3.2,4+,Games,38,5,1,1
9513,1133084307,12994560,USD,0,0,0,0,0,1.1,17+,Games,38,3,2,1
9516,1133092959,0.99,0,0,0,0,1,9+,Book,38,0,1,1,,
9520,1133173046,275863552,USD,0,287,104,4.5,4.5,0.23.25,12+,Games,37,5,45,1
9525,1133241575,1258856448,USD,6.99,63,63,4.5,4.5,1.0.0,9+,Games,24,5,3,1
9531,1133417566,347128832,USD,0,6,6,4,4,1,4+,Entertainment,40,5,1,1
9535,1133481001,124729344,USD,0,36,0,4.5,0,4.3.0,9+,Games,43,5,8,1
9537,1133510322,208609280,USD,0,86,0,3,0,1.3.2,4+,Games,40,5,1,1
9540,1133678984,27029504,USD,0,826,58,4.5,4,1.1,17+,Reference,37,2,1,1
9541,1133706938,89927680,USD,0,718,718,4,4,1,12+,Reference,37,4,1,1
9542,1133737578,581873664,USD,0.99,91,2,4.5,5,1.1.2,4+,Games,38,5,1,1
9543,1133744473,33594368,USD,0.99,39,2,4.5,5,1.6,4+,Games,37,5,1,1
9544,1133749572,111087616,USD,0,474,474,4.5,4.5,1,4+,Games,38,5,1,1
9548,1133848135,15209472,USD,2.99,96,6,1.5,1,1.0.5,4+,Entertainment,37,3,1,1
9550,1133883216,324570112,USD,2.99,68,10,4.5,5,1.5.0,4+,Games,37,5,6,1
9552,1133896041,79226880,USD,0,88,1,3.5,5,1.61,4+,Games,38,5,1,1
9553,1133898987,118339584,USD,0,86,86,3,3,1.0.4,4+,Games,38,5,11,1
9554,1133919651,146377728,USD,0,0,0,0,0,1.0.2,12+,Games,38,5,1,1
9556,1133990005,79694848,USD,0,30,27,4.5,4.5,1.2.0,4+,Games,38,5,1,1
9557,1134086133,6919168,USD,0,12,1,4,2,1.2.0,12+,Photo & Video,37,1,1,1
9559,1134126831,34964480,USD,0.99,24,12,3.5,4.5,1.1,4+,Education,24,5,1,1
9560,1134144728,63809536,USD,0,83,27,3,4,1.1,4+,Games,38,5,1,1
9561,1134176687,35904512,USD,0.99,98,55,4.5,5,1.2,4+,Entertainment,37,0,1,1
9569,1134424698,0,0,0,0,0,1.0.4,4+,Games,38,0,1,1,,
9570,1134424705,0,0,0,0,0,1.0.4,4+,Games,38,0,1,1,,
9572,1134511982,85723136,USD,0,951,30,3.5,4,1.1.8,4+,Games,37,5,1,1
9573,1134516647,140116992,USD,0,852,14,4.5,4.5,1.0.5,4+,Games,40,5,16,1
9574,1134529728,295349248,USD,0,2288,571,4.5,4.5,1.5.61,4+,Games,37,4,2,1
9576,1134640800,909051904,USD,6.99,43,43,4,4,1.0.0,9+,Games,24,5,4,1
9577,1134680712,105310208,USD,0,1828,1828,4,4,1,12+,Entertainment,37,4,1,1
9582,1134805859,411290624,USD,0.99,99,1,4.5,5,2.0.5,4+,Games,37,4,7,1
9584,1134835650,114503680,USD,0.99,19,0,5,0,1.024,12+,Games,37,5,1,1
9585,1134858124,13390848,USD,0,6205,26,4.5,3,1.2,12+,Entertainment,38,4,1,1
9587,1134867821,121761792,USD,2.99,1,1,3,3,1.1,4+,Games,37,4,1,1
9591,1134895689,104267776,USD,0,1321,6,4.5,4,2.4,4+,Games,25,5,13,1
9594,1134998522,5574656,USD,4.99,264,32,4.5,4.5,1.5.2,4+,Health & Fitness,37,0,1,1
9595,1135031533,107682816,USD,0,14,6,3,4,1.41,4+,Games,37,5,1,1
9596,1135126803,468171776,USD,0,7740,1167,5,5,2.14,9+,Games,38,5,1,1
9597,1135127134,1061347328,USD,4.99,953,121,3.5,3.5,1.6,17+,Games,25,5,1,1
9601,1135204321,8155136,USD,2.99,102,5,1.5,3,1.7,4+,Entertainment,38,2,1,1
9602,1135213693,71521280,USD,0,99,57,4,3.5,1.03,9+,Games,40,1,1,1
9605,1135283959,11693056,USD,0.99,1,1,1,1,1,4+,Utilities,37,3,7,1
9608,1135328912,42014720,USD,0,0,0,0,0,3.0.0,9+,Games,37,0,2,1
9610,1135354652,218459136,USD,0,1345,1,4,5,1.12.1,9+,Games,38,5,15,1
9612,1135372103,252726272,USD,0,76,12,4.5,4.5,1.0.2,4+,Games,37,5,1,1
9617,1135441810,474814464,USD,0,38,37,4,4,1.1,4+,Entertainment,37,5,1,1
9618,1135442411,100804608,USD,0,33,0,4,0,1.7,4+,Games,37,4,1,1
9620,1135471095,74104832,USD,0,43,10,3.5,4.5,1.9,4+,Games,38,3,1,1
9621,1135518490,179205120,USD,0,19,2,4.5,5,1.0.6,9+,Games,38,5,1,1
9622,1135518748,564712448,USD,0,1339,52,5,4,1.171.11,12+,Games,38,5,1,1
9623,1135536260,61067264,USD,2.99,28,6,4,3.5,1.2,12+,Games,37,5,1,1
9624,1135564253,782278656,USD,6.99,35,6,3.5,5,1.0.2,9+,Games,37,5,5,1
9625,1135575003,90124288,USD,0,8535,8535,4,4,1,4+,Reference,37,4,1,1
9626,1135596302,75583488,USD,1.99,202,194,4,4,1.1.1,4+,Music,37,5,4,1
9627,1135638235,86930432,USD,0.99,537,536,5,5,1.2,12+,Utilities,37,0,1,1
9629,1135653604,113281024,USD,4.99,82,26,4.5,4.5,1.5.2,4+,Lifestyle,37,5,2,1
9630,1135657766,38429696,USD,0,14263,3,4,3.5,2.1,4+,Games,37,5,1,1
9631,1135667527,6189056,USD,0,95,0,4.5,0,2.0.8,4+,Shopping,37,0,1,1
9632,1135671895,12260352,USD,0,78,78,3.5,3.5,1.2,4+,Entertainment,37,4,1,1
9638,1135791322,260301824,USD,0,0,0,0,0,1.2.2,4+,Games,40,5,1,1
9639,1135811739,54827008,USD,3.99,1039,987,4,4,1.4,4+,Business,37,4,13,1
9642,1135867247,164418560,USD,1.99,2,2,2,2,1.2,4+,Games,37,5,13,1
9644,1135973816,817638400,USD,6.99,48,10,3.5,3.5,1.0.2,9+,Games,37,5,5,1
9645,1135982876,270085120,USD,0,55,4,3.5,3,0.5.7,4+,Games,37,5,1,1
9647,1136075542,107992064,USD,0,29,29,5,5,1,9+,Games,38,5,2,1
9648,1136083624,0,8,1,4.5,3,1.0.8,4+,Games,38,0,3,1,,
9654,1136136909,258095104,USD,0,159,159,4.5,4.5,1.0.4,12+,Games,40,5,1,1
9657,1136238277,72806400,USD,0,2054,157,2,2,1.0.9,12+,Entertainment,37,5,1,1
9659,1136242132,345926656,USD,0,30,30,4,4,1,4+,Games,40,5,1,1
9660,1136259229,13818880,USD,0,1254,104,3.5,2,3.0.0,4+,Games,37,0,1,1
9661,1136283432,12455936,USD,0,122,13,4,4.5,1.1,4+,Games,40,5,1,1
9662,1136538547,12472320,USD,0,0,0,0,0,1.0.0,4+,Entertainment,37,0,1,1
9669,1136617049,108771328,USD,0,2522,405,4.5,5,1.9.0,4+,Photo & Video,37,5,16,1
9671,1136634131,14546944,USD,0,19,19,2,2,1,4+,Games,40,2,1,1
9675,1136678843,202242048,USD,3.99,264,116,5,5,1.01,12+,Games,37,5,1,1
9678,1136744871,636487680,USD,6.99,59,50,4.5,4.5,1.1,12+,Games,37,5,1,1
9679,1136753739,112036864,USD,0,54,7,4.5,4.5,1.1,4+,Games,38,5,2,1
9681,1136910248,81762304,USD,0,120,61,3,3,1.0.3,4+,Photo & Video,37,0,1,1
9682,1136936929,138456064,USD,0.99,344,338,4.5,4.5,1.1,9+,Games,40,5,1,1
9683,1136975039,418452480,USD,5.99,0,0,0,0,1.0.2,12+,Games,38,0,1,0
9685,1136993233,2424459264,USD,0.99,95,57,3.5,3.5,1.00.01,4+,Games,38,5,1,1
9686,1137008076,89332736,USD,0,46,39,4,4,0.3,4+,Games,40,0,1,1
9688,1137022728,138648576,USD,0,50,14,3.5,3.5,4.2.11,4+,Entertainment,37,5,12,1
